IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
47.236.125.62,2096,TRUE,KIX,JP,Asia Pacific,Osaka,45102,"Alibaba US Technology Co., Ltd.",542,9.97
54.92.17.121,443,TRUE,NRT,JP,Asia Pacific,Tokyo,16509,AMAZON-02,198,6.26
211.75.243.91,16764,TRUE,NRT,JP,Asia Pacific,Tokyo,3462,Data Communication Business Group,395,4.53
211.195.68.80,12290,TRUE,NRT,JP,Asia Pacific,Tokyo,4766,Korea Telecom,330,4.08
111.65.150.65,30032,TRUE,NRT,JP,Asia Pacific,Tokyo,17573,SK Broadband Co Ltd,354,4.03
