IP地址,端口,TLS,数据中心,国家,地区,城市,ASN,ORG,延迟(ms),速度(MB/s)
47.237.92.26,2083,TRUE,SIN,SG,Asia Pacific,Singapore,45102,"Alibaba US Technology Co., Ltd.",279,9.57
13.229.159.215,443,TRUE,SIN,SG,Asia Pacific,Singapore,16509,AMAZON-02,383,5.24
